,sentence,label
1687,"В настоящее время производственная  мощность завода составляет 150 тысяч автомобилей в год, и при благоприятной тенденции продаж планируется до 2012 года увеличить производство до 200 тысяч автомашин. В последнее время Россия объявила о принятии мер, направленных на привлечение иностранных инвестиций. Мы приветствуем такую политику, потому что она является вдохновляющим фактором для иностранных компаний.,Завод производит 150 000 автомобилей в год.",0
1688,"""""""В первую очередь это гарнизонная служба и все, что с ней связано. Туда же хотим включить дисциплинарные батальоны и военную автоинспекцию"""", - заявил он в интервью """"Российской газете"""", которое будет опубликовано в среду. По словам министра, в первую очередь будет создана структура, которая будет готовить военных полицейских, поскольку они должны обладать юридическими знаниями и организаторскими способностями."",Будет создана структура подготовки военных полицейских.",0
1689,"Каждый год эксперты выбирают город, который станет символом волшебного праздника.,Символ праздника выбирают эксперты.",0
1690,"""Полицейские возбудили уголовное дело по статье """"Кража"""" и принялись искать вора. В итоге мужчину задержали сотрудники уголовного розыска. Оказалось, что """"дальний родственник"""" ранее уже привлекался к уголовной ответственности за мошенничество."",""Вора задержал """"дальний родственник"""".""",1
1691,"Все участники получили знания по нормативно-правовой базе и мерах по борьбе с коррупцией. Также представители местной власти учились заполнять реестр рисков коррупции. Согласно Национальной стратегии по борьбе с коррупцией, районные советы разрабатывают и утверждают стратегии на местном уровне.,Участников научили побеждать коррупцию.",1
1692,"Однако, в ходе прокурорской проверки выяснилось, что на самом деле педагог не занимался с подопечным, его обучали только специалисты из лицея №1, за которым был закреплен мальчик. - После вмешательства педагог вернул незаконно полученный заработок. Заместителю директора интерната, который не проконтролировал исполнение обязанностей специалистом, объявлен выговор, - рассказали в пресс-службе республиканской прокуратуры.,Педагог лишь изредка занимался с мальчиком.",1
1693,"На коробках с пекинской капустой и яблоками находилась маркировка, указывающая страну происхождения - Польшу. Согласно этикеткам, наклеенным на коробки с грушами, продукция поступила из Гвинеи и пересекла границу Республики Беларусь, что является нарушением.,Этикетки на коробке с грушами подтверждали нарушение.",0
1694,"""""""У нас есть списки, как это ни печально, педагогов, которые допустили некую невнимательность. И совершенно детские потом объяснения: что-то у них со зрением случилось, что-то у них со слухом случилось"""", - заметил замглавы департамента. Он уточнил, что такие педагоги были либо наказаны, либо уволены, поскольку их действия """"не совместимы с педагогической деятельностью""""."",""Замглавы департамента пожаловался на целые списки """"невнимательных"""" педагогов.""",0
1695,"После застолья гость не захотел уходить с пустыми руками. Он взял с кухни нож и, угрожая им, потребовал отдать все деньги и ценные вещи. Напуганный хозяин рассказал мужчине, где лежат деньги и ювелирные украшения.,Гость ограбил хозяина.",0
1696,"Спасатели призывают людей строго соблюдать правила пожарной безопасности в праздничные дни! Помните, что самой распространённой причиной пожара в быту является несоблюдение элементарных правил пожарной безопасности (в том числе и при курении), а также несоблюдение правил пожарной безопасности при эксплуатации электрооборудования и печей. Будьте бдительны и осторожны, берегите себя и жизни ваших близких людей.,Работники МЧС просят соблюдать правила пожарной безопасности.",0
1697,"Выяснять отношения подшофе – одна из самых ужасных и опасных привычек многих людей. Почему опасных? Да потому что именно в таком состоянии большинство не контролируют своих эмоции и в порыве ярости могут пойти на что угодно.,У людей есть опасные привычки.",0
1698,"Сначала все футболисты ульяновской команды прошли медицинское обследование, после чего отправились на тренировочный сбор.,Врачи проверили меткость футболистов.",1
1699,"Сергей Зверев увидел, что на сайте объявлений продают его автографы.,Сергей Зверев увидел объявление о продаже своих автографов.",0
1700,"И тут у торговой точки заметил мужчину с бутылкой пива в руках. Парень подошел к 62-летнему мужчине, рядом с которым была жена, и потребовал отдать ему пиво, угрожал расправой и достал пистолет. Пару раз он пытался поджечь фитиль в самодельном оружии, но ничего не вышло, так как был сильно пьян.,Пьяный вымогатель требовал пива, размахивая бутылкой.",1
1701,"Если первый блин вышел комом, то второй точно удался.,Кто-то точно совершил как минимум две попытки.",0
1702,"""""""Я даже не могу выговорить """"Анжи"""" Махачкала"""", - приводит слова футболиста французский Canal+ . - Не понимаю, откуда берутся эти слухи, ведь они не имеют под собой никакого основания. Говорю вам совершенную правду, так как я являюсь сторонником прозрачности, и мне совершенно нечего скрывать""""."",Футболист уверяет, что слухи не имеют основания.",0
1703,"Среди этих товаров есть зубные щетки и паста, их якобы не хватает. Позавчера я минут десять выбирала самую мягкую зубную щетку, а вот зубной пасты для чувствительных десен действительно не хватает. В некоторых кафе перестали подавать воду, потому что закончилась, в других все также приносят бесплатный стакан воды.,Во всех кафе перестали подавать воду.",1
1704,"Было видно, что мужчина умер не своей смертью.,По мужчине видно, что он хорошо поел перед смертью.",1
1705,"Злой умысел посетил их во время трапезы на одном из участков линии электропередач, где они вырубали кустарник.,Мысль о злодействе пришла им за едой.",0
1706,"Убедившись, что хозяев нет дома, парни проникли в жилище и вынесли оттуда ценные вещи: два телевизора, два пылесоса, горные лыжи, монитор, системный блок - всего на сумму более 56 тысяч. Вычислить молодых воров удалось по горячим следам. Парни признались, что пошли на преступление, потому что нуждались в деньгах.,Хозяева были дома.",1
1707,"""Боксер Денис Лебедев не исключил, что в команде Александра Поветкина есть предатель, который мог «подсыпать» ему допинг. Напомним, ранее стало известно, что перед боем за титул """"временного"""" чемпиона мира по версии Всемирного боксерского совета (WBC) с канадцем Бермейном Стиверном в допинг-пробе россиянина был обнаружен запрещенный препарат остарин. В результате бой был отменен, так как соперник отказался его проводить."",Поветкина могли предать.",0
1708,"Лиса забежала на водонапорную станцию «Малиновая гряда», где имела контакт с двумя служебными собаками «Нижегородского водоканала». Лабораторное исследование выявило у лисы бешенство. Из-за этого пришлось усыпить собак, с которыми она имела контакт.,Лиса заразила собак.",0
1709,"""""""Нечто подобное происходило в сентябре-октябре прошлого года, примерно то же самое: тоже кризис в Европе, тоже падение цен на нефть в конце сентября - начале октября"""", - отметил он, добавив, что тогда на ситуацию негативное влияние продолжило оказывать снижение рейтинга США, произошедшее в августе. Зампред ЦБ Сергей Швецов в пятницу также заявил, что регулятор не видит рисков в текущей волатильности на валютном рынке, потому что """"она абсолютно нормальная"""". """"Доллар растет ко всем валютам, потому что выигрышная по отношению к другим странам ситуация в американской экономике - тихая гавань""""."",Зампред ЦБ считает текущую волатильность на валютном рынке ненормальной.",1
1710,"Учредителем центра стала Государственная канцелярия.,Государственная канцелярия выступила в качестве учредителя.",0
1711,"Но также в кражу попали украшения, которые он ей не дарил. Свою вину в совершенном преступлении мужчина признал и раскаялся в содеянном. Похищенные украшения он выдал следствию, ущерб полностью возместил.,Мужчина хотел забрать у пострадавшей все, что он ей подарил, но взял не все.",1
1712,"Как пояснили в пресс-службе городской администрации, в качестве конкурентного преимущества представители бизнеса предлагают использовать технологию «сложения потенциалов», состоящую в создании замкнутых циклов из отдельных разрозненных экономических цепочек.,Представители бизнеса предлагают использовать технологию «сложения потенциалов» в качестве конкурентного преимущества.",0
1713,"Витебские таможенники изъяли лекарство, в котором содержится опасное психотропное вещество.,Лекарство может иметь психотропный эффект.",0
1714,"Местные жители обратились в прокуратуру, которая встала на защиту их интересов.,Прокуратура обвинила во всем местных жителей.",1
1715,"У женщины, которая почти два года терпела побои и унижения, сдали нервы.,Женщина многие годы терпела побои и унижения.",1
1716,"При этом девочка дважды предпринимала попытки покончить жизнь самоубийством, - сообщают в СУ СК по республике Бурятии. - Однако, 34-летняя педагог никаких мер не приняла. Следователи считают, что девочка совершила суицид именно потому что не получила должной помощи.,Эта девочка не раз пыталась себя убить.",0
1717,"Сделали горку для ребятишек, каток. Но залить своими силами смогли только горку. Никто не хочет помочь нам заливать, а ведь мы стараемся сделать хоть что-то.,Каток залили своими силами.",1
1718,"Прибывшие на место спасатели выяснили, что загорелась частная баня.,Спасатели пришли в баню.",1
1719,"Он рассказал, что договорился с так называемым генеральным директором строительной фирмы о выполнении ряда работ. Клиент заявил, что строители должны были пробурить у него на участке скважину и построить дом. Однако получив деньги, представитель фирмы перестал отвечать на звонки и больше не появлялся.,Пострадавший пожаловался на директора строительной фирмы.",0
1720,"Мужчина окунулся в бассейн, где у него прихватило сердце.,В бассейне у мужчины стало плохо с сердцем.",0
1721,"Вдруг раздался выстрел: водитель рухнул на снег, пролилась кровь. Раненный скончался на месте. Неизвестный, а может их было несколько, застрелил мужчину.,Водителя застрелили несколько неизвестных.",1
1722,"Когда стражи порядка задержали двух мужчин, выяснилось - они совсем не местные.,Полицейские задержали мужчин.",0
1723,"Следствие выяснило, что с мая по июнь 2015 г. к одной из специалистов-экспертов обратилась тюменка с просьбой помочь ей в государственной регистрации права собственности на земельные участки в деревне Дербыши Тюменского района. Разумеется, за взятку. Та согласилась и обратилась к своей коллеге за помощью.,Тюменка предложила взятку.",0
1724,"""Угроза взрыва на Комсомольской площади перед Ярославским вокзалом оказалась ложной. Как сообщил журналистам начальник ГУ МВД по Москве Владимир Колокольцев, """"гражданин оставил свою машину и ушел по своим делам"""". """"Было основание полагать, что эта машина несет угрозу, так как на заднем сиденье была бочка с краской"""", - сказал он."",Бочка с краской не представляла угрозы.",0
1725,"Также установлено, что работники учреждения несвоевременно проходят медицинский осмотр. Лекарственные препараты в медкабинете хранятся с нарушением температурного режима. Антитеррористическая защищенность детского сада не обеспечивается, так как заведующая учреждения не разработала ни одного локального акта в данной сфере.,В детском саду все проходят медосмотр вовремя.",1
1726,"Бумаги передали Комитету по строительству, а он подписывает их в контролирующих органах. Теперь ждем, что заказчик сообщит.,Бумаги находятся в комитете по строительству.",0
1727,"Сорокалетнего мужчину задержали прямо в подъезде, в тот момент, когда он выходил из лифта.,Сорокалетний мужчина был задержан.",0
1728,"Обвиняемый подвесил собак на цепи к сараю, облил бензином и поджег. Свое поведение задержанный пытался объяснить тем, что ранее одна из собак его покусала.,Мужчина обожал собак.",1
1729,"""""""Пишу сюда, потому что надоело отвечать одно и то же: никто ко мне не обращался""""."",Я отвечаю одно и то же.",0
1730,"Инцидент произошел в Нижнекамске в ночь на субботу. В ЦРБ доставили 39-летнего мужчину с ножевым ранением в живот. Медики вызвали полицейских, так как было ясно, что на потерпевшего напали.,Мужчину ранили в голову.",1
1731,"А потом пришел в полицию и все рассказал. Там ответили, что по всем признакам это дело рук опытного мошенника. Как рассказали «Комсомольской правде»-Красноярск в пресс-службе городской полиции, подозреваемого вскоре задержали в ходе проведения оперативно-розыскных мероприятий.,Опытного мошенника так и не смогли арестовать.",1
1732,"Он предложил знакомому помочь устроить его сына в вуз за кругленькую сумму, но все оказалось обманом.,Он обманул знакомого.",0
1733,"Как сообщили «Комсомольской правде» в пресс-службе музея, выставка получила название «Добрые друзья детства».,Выставке оставили прежнее название.",1
1734,"Вместе с ними пропали также юбилейные медали, памятные и нагрудные знаки, грамоты. Очень хочется надеяться, что бабушка просто забыла, куда в последний раз положила награды — и они в конце концов найдутся. Но все может быть: мало ли, награды и правда могли похитить.,Бабушка не может найти награды.",0
1735,"Однако преступники решили уйти от погони и резко увеличили скорость. Судя по всему, угонщики оказались не очень профессиональными водителями. Пока за ними шла погоня, они умудрились попасть в девять аварий.,Угонщики стали причиной девяти аварий.",0
1736,"Большинством голосов депутаты признали главу государства оставившим свой пост, поскольку посчитали, что он не исполняет свои обязанности.,Глава государства разогнал депутатов.",1
1737,"""""""Это серьезная прибавка"""", - сказал журналистам в пятницу экс-министр финансов, который приехал на министерскую конференцию ВТО в Женеву по приглашению руководителя организации Паскаля Лами. """"Больше сможем производить, больше рабочих мест и инвестиций. Потому что сможем торговать на других рынках более свободно, можем расширять производства более смело"""", - отметил он."",Экс-министр финансов поделился оптимистичным прогнозом с журналистами.",0
1738,"На пересечении с улицей Академическая произошел прорыв на теплосетях.,Теплосети прорвало.",0
1739,"По информации правоохранительных органов, конфликт случился на дороге во Всеволожском районе, клирик вступил в перепалку и нанес травмы двум женщинам, с которыми не поделил дорогу. 6 сентября протодиакон Сергий Фрунза предпринял очередную попытку извиниться перед женщинами. Очередную, потому что он и его матушка уже несколько раз ходили извиняться.,Клирик и матушка ходили извиняться перед женщинами по очереди.",1
1740,"Среди похищенной продукции компании Apple - по два планшета второго и третьего поколений и один четвертого. Общая стоимость украденной техники составляет не менее $3 тыс., отмечает издание. По данным полиции, пропажа была замечена только сейчас, поскольку сотрудники центра вышли на работу после череды праздничных дней.,После праздников в центре недосчитались пяти планшетов Apple.",0
1741,"При этом девочка дважды предпринимала попытки покончить жизнь самоубийством, - сообщают в СУ СК по республике Бурятии. - Однако, 34-летняя педагог никаких мер не приняла. Следователи считают, что девочка совершила суицид именно потому что не получила должной помощи.,Эта девочка уже как-то раз пыталась себя убить.",1
1742,"""Как передает корреспондент """"Интерфакса"""", на данный момент истекли три часа, данные присяжным для принятия единодушного вердикта. В настоящее время началась процедура голосования. В случае если голоса присяжных разделятся поровну, вердикт будет считаться оправдательным, так как непреодолимые разногласия трактуются в пользу обвиняемого."",Присяжные придут к единому мнению.",1
1743,"Сотрудники городского управления потребительского рынка провели рейд по торговым точкам, где нелегально продают новогодние деревья.,По нелегальным точкам продажи елок проведен специальный рейд.",0
1744,"""""""По словам самих родителей, им угрожали, оказывали психологическое давление, заранее обвиняя меня во всей этой мерзости для того, чтобы мамы написали заявления, что они и сделали. Многие женщины поддались эмоциям и рассказали всё в педофильском свете, и теперь они, поняв, что их обманули, не знают как поступить. Потому что им угрожают за дачу ложных показаний дать срок"""", - написал он."",Он написал о том, что рассказали родители.",0
1745,"""Как отметил министр, вопросы обсуждаются """"мирно и конструктивно"""", хотя он мог бы ожидать и сопротивления. """"Андрей Анатольевич Крайний настроен абсолютно позитивно к поиску разных вариантов, мы с полным пониманием друг друга движемся вперед, - сказал он. - Мне приятно, потому что никто не ставит свои амбиции на первый план""""."",Министр доволен мирным обсуждением вопросов.",0
1746,"Обе купюры оказались поддельными. - По данным фактам проводятся проверки, - заверили в полиции. Стражи порядка также напоминают, что в случае, если к вам в руки попала фальшивая купюра, нужно сразу же обратиться в полицию.,Две купюры оказались поддельными.",0
1747,"Как рассказали в краевой полиции, в сентябре женщина нашла на интернет-сайте объявление о продаже породистых щенков и связалась с продавцом из другого города.,Женщина любила общаться с продавцами щенков.",1
1748,"""Как сообщил уполномоченный при президенте РФ по защите прав предпринимателей Борис Титов со ссылкой на Минюст, на данный момент в России 8 человек освобождены из СИЗО, пять из колоний. """"Первый вывод - амнистия начала работать"""", - пояснил Титов на пресс-конференции во вторник. Он добавил, что ожидать больших цифр сразу нельзя, потому что люди должны получить справки о погашении ущерба."",Амнистия в России коснется только 13 человек.",1
1749,"""Но в принципе, считаю, нам неизбежно придется когда-то отказываться и от некоторых из проинвестированных проектов. Потому что особенно по высокотехнологичным проектам рано или поздно может возникать очень коварная менеджерская альтернатива. Все понимают, что проект """"не пошел"""", но поскольку в него уже вложены средства, очень страшно назвать кошку - кошкой."",Мы сохраним все проекты.",1
1750,"""Вот так мурманский кот остался без опеки перед 20-летием. Старика передали волонтерам, которые нашли у него тяжелую хворь. - Врачи называют эту болезнь """"дорогой в никуда"""", потому что лечению она не поддается."",Мурманский кот стар.",0
1751,"""Еще одно достоинство картины - это действительно высококлассные спецэффекты. После этого фильма вполне может статься, что голливудские продюсеры начнут задумываться о переносе производства в Болливуд, ведь, судя по всему, там можно делать боевики, которые в США стоят 100 миллионов, всего за 20. Возможно, такую цель и преследовали создатели """"Случайного доступа"""", потому что он действительно выглядит, как рекламный ролик."",""В Болливуде снимают фильм """"Случайный доступ"""".""",1
1752,"Сделали это для того, чтобы водители не могли объезжать пробки по обочине.,Раньше водители могли объезжать пробки по обочине.",0
1753,"Премьер-министр РФ Владимир Путин поручил правительству в течение недели проработать текст послания президента и представить ему соответствующие предложения по работе кабинета министров.,Путин дал правительству поручение.",0
1754,"""""""Под амнистию обязательно должны попасть фигуранты """"болотного дела"""" и, само собой, фигуранты """"дела ЮКОСа"""" — сколько можно их там терзать"""", — сообщила она. Со своей стороны, адвокат Ходорковского Вадим Клювгант сказал """"Интерфаксу"""", что принятие решения об амнистии для его клиента будет зависеть от политической воли тех, кто на такое решение уполномочен. """"Я не уверен, что это будет единственный проект (амнистии), потому что ничего не мешает другим субъектам подготовить свой""""."",Вопрос с амнистией Ходорковского окончательно прояснился.",1
1755,"Автор сообщения утверждал, что трое парней, в том числе и водитель, были пьяные.,Автор сообщения назвал всех троих водителями.",1
1756,"Напомним, на него завели уголовное дело, заподозрив в халатности.,Его заподозрили в халатности.",0
1757,"Соревнования прошли в бескомпромиссной борьбе, но в этот день случилось более знаковое событие, которое затмило все остальные.,Борьба была бескомпромиссной.",0
1758,"Съезд является важным политическим событием в жизни страны. Наши делегаты получили прекрасную возможность высказать свою позицию. Они поделились опытом работы своих первичных отделений, выказали предложения по усовершенствованию нормативно-правовой базы во всех сферах, задали вопросы руководителям министерств,  ведомств,  модераторам площадок.,Наши делегаты поделились опытом работы своих первичных отделений.",0
1759,"Пациентов Детского хосписа 29 декабря ждал настоящий сюрприз – фонд супругов Кержаковых «Звезды Детям» организовал визит народного артиста России Михаила Боярского. - В детстве учился я плохо. Мои родители буквально жили в школе, потому что их постоянно вызывала учительница.,Фонд Кержаковых определил Боярского в Детский хоспис.",1
1760,"""Адвокат обвиняемого в убийстве хозяина саратовской """"Тактики"""" после заседания в областном суде отметил, что его подзащитный не собирается обжаловать приговор."",Подзащитный обвинялся в убийстве.",0
1761,"Сироты наши герои потому, что люди убили их родителей. А другие люди нашли умиравших детенышей и выходили их, чтобы потом отпустить на волю. Это дрессировка наоборот, потому что целью ее является не вырастить друга и помощника, но вместо этого сделать шимпанзе или слона пригодным для жизни в дикой природе, не дать ему привязаться к человеку и загону.,Родителей этих детенышей убили люди.",0
1762,"Гость же пропал вместе с электроинструментами, фотоаппаратом и другими ценными вещами общей стоимостью 56 тысяч рублей. По факту возбудили уголовное дело, а подозреваемого объявили в розыск. На поиски ушло несколько суток, так как мужчина не имел постоянного места жительства и не общался с родными.,Гость исчез с ценными вещами.",0
1763,"Несколько дней назад мужчине позвонил незнакомец и, узнав, что пенсионер когда-то приобретал биологические добавки, предложил получить компенсацию.,Пенсионер продавал биодобавки.",1
1764,"""По словам Касима Джамаля Сулеймана, руководителя правительственной комиссии по расследованию произошедшего, все """"мученики"""" были выходцами из """"мирных семей, которые никогда не участвовали в вооруженной борьбе с государством"""". """"Они были не согласны с вооруженными группировками, это подтверждает, что у последних был интерес и цель для убийств"""", - сказал Сулейман, добавив, что все погибшие умерли от пуль и """"острых предметов"""", а не от артиллерии. Он также отметил, что правительственные войска не входили в Хулу во время бойни, поскольку пострадавшие районы находятся вдали от их позиций."",""Касим Джамаль Сулейман назвал погибших """"мучениками"""".""",0
1765,"""""""А я никогда не был на этом телеканале, не видел его"""", - сказал """"Интерфаксу"""" Говорухин в пятницу. Также в Твиттере есть высказывания якобы от имени режиссера про изменение состава директоров """"Эха Москвы"""". """"Это тоже бред, я не мог этого заявить, потому что считаю, что это самая талантливая радиостанция, хоть я во многом с ней не согласен, на мой взгляд, она не полезна делу, которым я занимаюсь""""."",""Говорухин не считает """"Эхо Москвы"""" талантливой радиостанцией.""",1
1766,"""Президент РФ Дмитрий Медведев заявляет о необходимости выработки критериев, которые позволят привлекать к юридической ответственности лиц за призывы к насилию в Интернете. То есть, пояснил глава государства, за суждения привлекать к ответственности нельзя, """"но если это уже призыв к какому-либо насилию - власть надо употреблять"""". """"Потому что, если из Интернета или социальных сетей льются призывы идти и резать кого-то - нельзя говорить о свободе Интернета""""."",Медведев хочет привлекать к ответственности за дискуссии в Интернете.",1
1767,"Причины пожара устанавливаются сотрудниками экстренных служб. Напомним, накануне в Северной столице тушили крупный пожар в квартире многоэтажного дома. Огонь бушевал на балконе, жильцу пришлось прятаться от пламени на соседнем балконе.,Причиной пожара стала халатность в обращении с огнем.",1
1768,"""""""Соответственно, если мы идем под Москву, в московское подчинение, нам сказали, что у нас не будет общежития. А так как в Гнесинку стремятся со всей России, то приезжим просто негде будет жить"""", - заключил Михаил. Он, как и все мои респонденты, очень молод, но, судя по всему, принимать взрослые решения пришлось даже самым юным ученикам колледжа, если это вообще можно назвать решением, поскольку выбора у них как такового не было."",Выбора у учеников колледжа не было.",0
1769,"""Космонавты очередной экспедиции на МКС с трудом перешли на """"перевернутый"""" режим, когда спать приходится днем, а бодрствовать ночью, сообщил командир корабля """"Союз ТМА-08М"""" Павел Виноградов. """"На нас отразились первые два-три дня, когда мы """"переворачивались"""" (меняли распорядок - ИФ). Но больше всего это отразилось на оперативной группе, потому что они смотрели за нами и когда мы спим, и когда мы бодрствуем."",Оперативная группа смотрела за космонавтами и когда они спали, и когда бодрствовали.",0
1770,"Сначала необходимо законсервировать здание, просушить - здесь полно воды, провести экспертизу и понять, сколько это будет стоить, и начинать ремонт.,В здании недостаточно воды.",1
